# JMH version: 1.32
# VM version: JDK 11.0.10, OpenJDK 64-Bit Server VM, 11.0.10+9
# VM invoker: C:\Program Files\AdoptOpenJDK\jdk-11.0.10.9-hotspot\bin\java.exe
# VM options: <none>
# Blackhole mode: full + dont-inline hint
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: de.codecentric.fpl.list.Construct.appendAtEnd
# Parameters: (size = 1)

# Run progress: 0,00% complete, ETA 23:36:40
# Fork: 1 of 5
# Warmup Iteration   1: 0,016 us/op
# Warmup Iteration   2: 0,016 us/op
# Warmup Iteration   3: 0,016 us/op
# Warmup Iteration   4: 0,016 us/op
# Warmup Iteration   5: 0,016 us/op
Iteration   5: 0,216 us/op

# Run progress: 51,29% complete, ETA 11:33:02
# Fork: 2 of 5
# Warmup Iteration   1: 0,239 us/op
# Warmup Iteration   2: 0,237 us/op
# Warmup Iteration   3: 0,219 us/op
# Warmup Iteration   4: 0,216 us/op
# Warmup Iteration   5: 0,210 us/op
Iteration   1: 0,215 us/op
Iteration   2: 0,215 us/op
Iteration   3: 0,216 us/op
Iteration   4: 0,214 us/op
Iteration   5: 0,217 us/op

# Run progress: 51,41% complete, ETA 11:31:21
# Fork: 3 of 5
# Warmup Iteration   1: 0,239 us/op
# Warmup Iteration   2: 0,238 us/op
# Warmup Iteration   3: 0,238 us/op
# Warmup Iteration   4: 0,238 us/op
# Warmup Iteration   5: 0,238 us/op
Iteration   1: 0,237 us/op
Iteration   2: 0,236 us/op
Iteration   3: 0,236 us/op
Iteration   4: 0,236 us/op
Iteration   5: 0,241 us/op

# Run progress: 51,53% complete, ETA 11:29:41
# Fork: 4 of 5
# Warmup Iteration   1: 0,237 us/op
# Warmup Iteration   2: 0,238 us/op
# Warmup Iteration   3: 0,222 us/op
# Warmup Iteration   4: 0,221 us/op
# Warmup Iteration   5: 0,214 us/op
Iteration   1: 0,221 us/op
Iteration   2: 0,212 us/op
Iteration   3: 0,214 us/op
Iteration   4: 0,221 us/op
Iteration   5: 0,214 us/op

# Run progress: 51,65% complete, ETA 11:28:00
# Fork: 5 of 5
# Warmup Iteration   1: 0,243 us/op
# Warmup Iteration   2: 0,237 us/op
# Warmup Iteration   3: 0,212 us/op
# Warmup Iteration   4: 0,216 us/op
# Warmup Iteration   5: 0,215 us/op
Iteration   1: 0,216 us/op
Iteration   2: 0,210 us/op
Iteration   3: 0,217 us/op
Iteration   4: 0,216 us/op
Iteration   5: 0,216 us/op


Result "de.codecentric.scala.list.Consume.consumeFromStart":
  0,220 ±(99.9%) 0,007 us/op [Average]
  (min, avg, max) = (0,210, 0,220, 0,241), stdev = 0,009
  CI (99.9%): [0,213, 0,227] (assumes normal distribution)


# JMH version: 1.32
# VM version: JDK 11.0.10, OpenJDK 64-Bit Server VM, 11.0.10+9
# VM invoker: C:\Program Files\AdoptOpenJDK\jdk-11.0.10.9-hotspot\bin\java.exe
# VM options: <none>
# Blackhole mode: full + dont-inline hint
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: de.codecentric.scala.list.Consume.consumeFromStart
# Parameters: (size = 1000)

# Run progress: 51,76% complete, ETA 11:26:20
# Fork: 1 of 5
# Warmup Iteration   1: 2,335 us/op
# Warmup Iteration   2: 2,326 us/op
# Warmup Iteration   3: 2,114 us/op
# Warmup Iteration   4: 2,134 us/op
# Warmup Iteration   5: 2,096 us/op
Iteration   1: 2,138 us/op
Iteration   2: 2,129 us/op
Iteration   3: 2,124 us/op
Iteration   4: 2,111 us/op
Iteration   5: 2,119 us/op

# Run progress: 51,88% complete, ETA 11:24:39
# Fork: 2 of 5
# Warmup Iteration   1: 2,324 us/op
# Warmup Iteration   2: 2,326 us/op
# Warmup Iteration   3: 2,132 us/op
# Warmup Iteration   4: 2,147 us/op
# Warmup Iteration   5: 2,160 us/op
Iteration   1: 2,131 us/op
Iteration   2: 2,128 us/op
Iteration   3: 2,129 us/op
Iteration   4: 2,122 us/op
Iteration   5: 2,122 us/op

# Run progress: 52,00% complete, ETA 11:22:59
# Fork: 3 of 5
# Warmup Iteration   1: 2,302 us/op
# Warmup Iteration   2: 2,333 us/op
# Warmup Iteration   3: 2,114 us/op
# Warmup Iteration   4: 2,123 us/op
# Warmup Iteration   5: 2,129 us/op
Iteration   1: 2,144 us/op
Iteration   2: 2,127 us/op
Iteration   3: 2,102 us/op
Iteration   4: 2,124 us/op
Iteration   5: 2,121 us/op

# Run progress: 52,12% complete, ETA 11:21:19
# Fork: 4 of 5
# Warmup Iteration   1: 2,327 us/op
# Warmup Iteration   2: 2,322 us/op
# Warmup Iteration   3: 2,127 us/op
# Warmup Iteration   4: 2,131 us/op
# Warmup Iteration   5: 2,126 us/op
Iteration   1: 2,062 us/op
Iteration   2: 2,134 us/op
Iteration   3: 2,128 us/op
Iteration   4: 2,125 us/op
Iteration   5: 2,122 us/op

# Run progress: 52,24% complete, ETA 11:19:38
# Fork: 5 of 5
# Warmup Iteration   1: 2,322 us/op
# Warmup Iteration   2: 2,312 us/op
# Warmup Iteration   3: 2,118 us/op
# Warmup Iteration   4: 2,125 us/op
# Warmup Iteration   5: 2,124 us/op
Iteration   1: 2,141 us/op
Iteration   2: 2,115 us/op
Iteration   3: 2,085 us/op
Iteration   4: 2,136 us/op
Iteration   5: 2,133 us/op


Result "de.codecentric.scala.list.Consume.consumeFromStart":
  2,122 ±(99.9%) 0,013 us/op [Average]
  (min, avg, max) = (2,062, 2,122, 2,144), stdev = 0,018
  CI (99.9%): [2,109, 2,135] (assumes normal distribution)


# JMH version: 1.32
# VM version: JDK 11.0.10, OpenJDK 64-Bit Server VM, 11.0.10+9
# VM invoker: C:\Program Files\AdoptOpenJDK\jdk-11.0.10.9-hotspot\bin\java.exe
# VM options: <none>
# Blackhole mode: full + dont-inline hint
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: de.codecentric.scala.list.Consume.consumeFromStart
# Parameters: (size = 10000)

# Run progress: 52,35% complete, ETA 11:17:58
# Fork: 1 of 5
# Warmup Iteration   1: 24,762 us/op
# Warmup Iteration   2: 24,797 us/op
# Warmup Iteration   3: 24,936 us/op
# Warmup Iteration   4: 25,030 us/op
# Warmup Iteration   5: 24,884 us/op
Iteration   1: 24,844 us/op
Iteration   2: 24,859 us/op
Iteration   3: 24,879 us/op
Iteration   4: 24,776 us/op
Iteration   5: 24,899 us/op

# Run progress: 52,47% complete, ETA 11:16:17
# Fork: 2 of 5
# Warmup Iteration   1: 24,730 us/op
# Warmup Iteration   2: 24,689 us/op
# Warmup Iteration   3: 24,775 us/op
# Warmup Iteration   4: 24,824 us/op
# Warmup Iteration   5: 24,852 us/op
Iteration   1: 24,833 us/op
Iteration   2: 24,819 us/op
Iteration   3: 24,800 us/op
Iteration   4: 25,130 us/op
Iteration   5: 24,788 us/op

# Run progress: 52,59% complete, ETA 11:14:37
# Fork: 3 of 5
# Warmup Iteration   1: 24,739 us/op
# Warmup Iteration   2: 24,475 us/op
# Warmup Iteration   3: 24,700 us/op
# Warmup Iteration   4: 24,843 us/op
# Warmup Iteration   5: 24,846 us/op
Iteration   1: 24,815 us/op
Iteration   2: 24,828 us/op
Iteration   3: 24,858 us/op
Iteration   4: 24,829 us/op
Iteration   5: 24,860 us/op

# Run progress: 52,71% complete, ETA 11:12:56
# Fork: 4 of 5
# Warmup Iteration   1: 24,675 us/op
# Warmup Iteration   2: 24,704 us/op
# Warmup Iteration   3: 24,797 us/op
# Warmup Iteration   4: 24,957 us/op
# Warmup Iteration   5: 24,768 us/op
Iteration   1: 24,795 us/op
Iteration   2: 24,776 us/op
Iteration   3: 24,811 us/op
Iteration   4: 25,354 us/op
Iteration   5: 24,747 us/op

# Run progress: 52,82% complete, ETA 11:11:16
# Fork: 5 of 5
# Warmup Iteration   1: 24,687 us/op
# Warmup Iteration   2: 24,734 us/op
# Warmup Iteration   3: 24,814 us/op
# Warmup Iteration   4: 24,833 us/op
# Warmup Iteration   5: 25,113 us/op
Iteration   1: 24,855 us/op
Iteration   2: 24,849 us/op
Iteration   3: 25,007 us/op
Iteration   4: 24,898 us/op
Iteration   5: 24,786 us/op


Result "de.codecentric.scala.list.Consume.consumeFromStart":
  24,868 ±(99.9%) 0,096 us/op [Average]
  (min, avg, max) = (24,747, 24,868, 25,354), stdev = 0,128
  CI (99.9%): [24,772, 24,964] (assumes normal distribution)


# JMH version: 1.32
# VM version: JDK 11.0.10, OpenJDK 64-Bit Server VM, 11.0.10+9
# VM invoker: C:\Program Files\AdoptOpenJDK\jdk-11.0.10.9-hotspot\bin\java.exe
# VM options: <none>
# Blackhole mode: full + dont-inline hint
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: de.codecentric.scala.list.Consume.getAllByIterator
# Parameters: (size = 1)

# Run progress: 52,94% complete, ETA 11:09:35
# Fork: 1 of 5
# Warmup Iteration   1: 0,004 us/op
# Warmup Iteration   2: 0,004 us/op
# Warmup Iteration   3: 0,004 us/op
# Warmup Iteration   4: 0,004 us/op
# Warmup Iteration   5: 0,004 us/op
Iteration   1: 0,004 us/op
Iteration   2: 0,004 us/op
Iteration   3: 0,004 us/op
Iteration   4: 0,004 us/op
Iteration   5: 0,004 us/op

# Run progress: 53,06% complete, ETA 11:07:55
# Fork: 2 of 5
# Warmup Iteration   1: 0,004 us/op
# Warmup Iteration   2: 0,005 us/op
# Warmup Iteration   3: 0,004 us/op
# Warmup Iteration   4: 0,004 us/op
# Warmup Iteration   5: 0,004 us/op
Iteration   1: 0,004 us/op
Iteration   2: 0,004 us/op
Iteration   3: 0,004 us/op
Iteration   4: 0,004 us/op
Iteration   5: 0,004 us/op

# Run progress: 53,18% complete, ETA 11:06:15
# Fork: 3 of 5
# Warmup Iteration   1: 0,005 us/op
# Warmup Iteration   2: 0,005 us/op
# Warmup Iteration   3: 0,005 us/op
# Warmup Iteration   4: 0,005 us/op
# Warmup Iteration   5: 0,004 us/op
Iteration   1: 0,004 us/op
Iteration   2: 0,004 us/op
Iteration   3: 0,005 us/op
Iteration   4: 0,005 us/op
Iteration   5: 0,005 us/op

# Run progress: 53,29% complete, ETA 11:04:34
# Fork: 4 of 5
# Warmup Iteration   1: 0,004 us/op
# Warmup Iteration   2: 0,004 us/op
# Warmup Iteration   3: 0,004 us/op
# Warmup Iteration   4: 0,004 us/op
# Warmup Iteration   5: 0,004 us/op
Iteration   1: 0,004 us/op
Iteration   2: 0,004 us/op
Iteration   3: 0,004 us/op
Iteration   4: 0,004 us/op
Iteration   5: 0,004 us/op

# Run progress: 53,41% complete, ETA 11:02:54
# Fork: 5 of 5
# Warmup Iteration   1: 0,004 us/op
# Warmup Iteration   2: 0,005 us/op
# Warmup Iteration   3: 0,004 us/op
# Warmup Iteration   4: 0,004 us/op
# Warmup Iteration   5: 0,004 us/op
Iteration   1: 0,004 us/op
Iteration   2: 0,004 us/op
Iteration   3: 0,004 us/op
Iteration   4: 0,004 us/op
Iteration   5: 0,004 us/op


Result "de.codecentric.scala.list.Consume.getAllByIterator":
  0,004 ±(99.9%) 0,001 us/op [Average]
  (min, avg, max) = (0,004, 0,004, 0,005), stdev = 0,001
  CI (99.9%): [0,004, 0,004] (assumes normal distribution)


# JMH version: 1.32
# VM version: JDK 11.0.10, OpenJDK 64-Bit Server VM, 11.0.10+9
# VM invoker: C:\Program Files\AdoptOpenJDK\jdk-11.0.10.9-hotspot\bin\java.exe
# VM options: <none>
# Blackhole mode: full + dont-inline hint
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: de.codecentric.scala.list.Consume.getAllByIterator
# Parameters: (size = 10)

# Run progress: 53,53% complete, ETA 11:01:13
# Fork: 1 of 5
# Warmup Iteration   1: 0,031 us/op
# Warmup Iteration   2: 0,032 us/op
# Warmup Iteration   3: 0,033 us/op
# Warmup Iteration   4: 0,033 us/op
# Warmup Iteration   5: 0,032 us/op
Iteration   1: 0,033 us/op
Iteration   2: 0,033 us/op
Iteration   3: 0,033 us/op
Iteration   4: 0,034 us/op
Iteration   5: 0,033 us/op

# Run progress: 53,65% complete, ETA 10:59:33
# Fork: 2 of 5
# Warmup Iteration   1: 0,028 us/op
# Warmup Iteration   2: 0,032 us/op
# Warmup Iteration   3: 0,029 us/op
# Warmup Iteration   4: 0,029 us/op
# Warmup Iteration   5: 0,029 us/op
Iteration   1: 0,029 us/op
Iteration   2: 0,029 us/op
Iteration   3: 0,029 us/op
Iteration   4: 0,029 us/op
Iteration   5: 0,029 us/op

# Run progress: 53,76% complete, ETA 10:57:52
# Fork: 3 of 5
# Warmup Iteration   1: 0,028 us/op
# Warmup Iteration   2: 0,032 us/op
# Warmup Iteration   3: 0,029 us/op
# Warmup Iteration   4: 0,030 us/op
# Warmup Iteration   5: 0,030 us/op
Iteration   1: 0,030 us/op
Iteration   2: 0,029 us/op
Iteration   3: 0,029 us/op
Iteration   4: 0,029 us/op
Iteration   5: 0,029 us/op

# Run progress: 53,88% complete, ETA 10:56:12
# Fork: 4 of 5
# Warmup Iteration   1: 0,028 us/op
# Warmup Iteration   2: 0,032 us/op
# Warmup Iteration   3: 0,029 us/op
# Warmup Iteration   4: 0,029 us/op
# Warmup Iteration   5: 0,029 us/op
Iteration   1: 0,029 us/op
Iteration   2: 0,029 us/op
Iteration   3: 0,029 us/op
Iteration   4: 0,029 us/op
Iteration   5: 0,029 us/op

# Run progress: 54,00% complete, ETA 10:54:31
# Fork: 5 of 5
# Warmup Iteration   1: 0,028 us/op
# Warmup Iteration   2: 0,032 us/op
# Warmup Iteration   3: 0,029 us/op
# Warmup Iteration   4: 0,029 us/op
# Warmup Iteration   5: 0,030 us/op
Iteration   1: 0,030 us/op
Iteration   2: 0,030 us/op
Iteration   3: 0,029 us/op
Iteration   4: 0,029 us/op
Iteration   5: 0,030 us/op


Result "de.codecentric.scala.list.Consume.getAllByIterator":
  0,030 ±(99.9%) 0,001 us/op [Average]
  (min, avg, max) = (0,029, 0,030, 0,034), stdev = 0,002
  CI (99.9%): [0,029, 0,031] (assumes normal distribution)


# JMH version: 1.32
# VM version: JDK 11.0.10, OpenJDK 64-Bit Server VM, 11.0.10+9
# VM invoker: C:\Program Files\AdoptOpenJDK\jdk-11.0.10.9-hotspot\bin\java.exe
# VM options: <none>
# Blackhole mode: full + dont-inline hint
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: de.codecentric.scala.list.Consume.getAllByIterator
# Parameters: (size = 100)

# Run progress: 54,12% complete, ETA 10:52:51
# Fork: 1 of 5
# Warmup Iteration   1: 0,285 us/op
# Warmup Iteration   2: 0,320 us/op
# Warmup Iteration   3: 0,304 us/op
# Warmup Iteration   4: 0,298 us/op
# Warmup Iteration   5: 0,296 us/op
Iteration   1: 0,305 us/op
Iteration   2: 0,298 us/op
Iteration   3: 0,296 us/op
Iteration   4: 0,307 us/op
Iteration   5: 0,308 us/op

# Run progress: 54,24% complete, ETA 10:51:11
# Fork: 2 of 5
# Warmup Iteration   1: 0,299 us/op
# Warmup Iteration   2: 0,295 us/op
# Warmup Iteration   3: 0,309 us/op
# Warmup Iteration   4: 0,303 us/op
# Warmup Iteration   5: 0,312 us/op
Iteration   1: 0,309 us/op
Iteration   2: 0,301 us/op
Iteration   3: 0,319 us/op
Iteration   4: 0,311 us/op
Iteration   5: 0,311 us/op

# Run progress: 54,35% complete, ETA 10:49:30
# Fork: 3 of 5
# Warmup Iteration   1: 0,287 us/op
# Warmup Iteration   2: 0,306 us/op
# Warmup Iteration   3: 0,302 us/op
# Warmup Iteration   4: 0,302 us/op
# Warmup Iteration   5: 0,301 us/op
Iteration   1: 0,302 us/op
Iteration   2: 0,303 us/op
Iteration   3: 0,302 us/op
Iteration   4: 0,302 us/op
Iteration   5: 0,303 us/op

# Run progress: 54,47% complete, ETA 10:47:50
# Fork: 4 of 5
# Warmup Iteration   1: 0,281 us/op
# Warmup Iteration   2: 0,294 us/op
# Warmup Iteration   3: 0,299 us/op
# Warmup Iteration   4: 0,299 us/op
# Warmup Iteration   5: 0,295 us/op
Iteration   1: 0,298 us/op
Iteration   2: 0,300 us/op
Iteration   3: 0,299 us/op
Iteration   4: 0,303 us/op
Iteration   5: 0,299 us/op

# Run progress: 54,59% complete, ETA 10:46:09
# Fork: 5 of 5
# Warmup Iteration   1: 0,283 us/op
# Warmup Iteration   2: 0,322 us/op
# Warmup Iteration   3: 0,297 us/op
# Warmup Iteration   4: 0,292 us/op
# Warmup Iteration   5: 0,297 us/op
Iteration   1: 0,292 us/op
Iteration   2: 0,293 us/op
Iteration   3: 0,300 us/op
Iteration   4: 0,292 us/op
Iteration   5: 0,300 us/op


Result "de.codecentric.scala.list.Consume.getAllByIterator":
  0,302 ±(99.9%) 0,005 us/op [Average]
  (min, avg, max) = (0,292, 0,302, 0,319), stdev = 0,006
  CI (99.9%): [0,297, 0,307] (assumes normal distribution)


# JMH version: 1.32
# VM version: JDK 11.0.10, OpenJDK 64-Bit Server VM, 11.0.10+9
# VM invoker: C:\Program Files\AdoptOpenJDK\jdk-11.0.10.9-hotspot\bin\java.exe
# VM options: <none>
# Blackhole mode: full + dont-inline hint
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: de.codecentric.scala.list.Consume.getAllByIterator
# Parameters: (size = 1000)

# Run progress: 54,71% complete, ETA 10:44:29
# Fork: 1 of 5
# Warmup Iteration   1: 3,341 us/op
# Warmup Iteration   2: 3,336 us/op
# Warmup Iteration   3: 3,466 us/op
# Warmup Iteration   4: 3,420 us/op
# Warmup Iteration   5: 3,474 us/op
Iteration   1: 3,477 us/op
Iteration   2: 3,464 us/op
Iteration   3: 3,399 us/op
Iteration   4: 3,477 us/op
Iteration   5: 3,474 us/op

# Run progress: 54,82% complete, ETA 10:42:48
# Fork: 2 of 5
# Warmup Iteration   1: 3,393 us/op
# Warmup Iteration   2: 3,491 us/op
# Warmup Iteration   3: 3,544 us/op
# Warmup Iteration   4: 3,354 us/op
# Warmup Iteration   5: 3,450 us/op
Iteration   1: 3,558 us/op
Iteration   2: 3,452 us/op
Iteration   3: 3,457 us/op
Iteration   4: 3,472 us/op
Iteration   5: 3,555 us/op

# Run progress: 54,94% complete, ETA 10:41:08
# Fork: 3 of 5
# Warmup Iteration   1: 3,338 us/op
# Warmup Iteration   2: 3,314 us/op
# Warmup Iteration   3: 3,450 us/op
# Warmup Iteration   4: 3,403 us/op
# Warmup Iteration   5: 3,380 us/op
Iteration   1: 3,471 us/op
Iteration   2: 3,464 us/op
Iteration   3: 3,376 us/op
Iteration   4: 3,444 us/op
Iteration   5: 3,518 us/op

# Run progress: 55,06% complete, ETA 10:39:27
# Fork: 4 of 5
# Warmup Iteration   1: 3,386 us/op
# Warmup Iteration   2: 3,208 us/op
# Warmup Iteration   3: 3,538 us/op
# Warmup Iteration   4: 3,556 us/op
# Warmup Iteration   5: 3,553 us/op
Iteration   1: 3,424 us/op
Iteration   2: 3,435 us/op
Iteration   3: 3,536 us/op
Iteration   4: 3,536 us/op
Iteration   5: 3,438 us/op

# Run progress: 55,18% complete, ETA 10:37:47
# Fork: 5 of 5
# Warmup Iteration   1: 3,295 us/op
# Warmup Iteration   2: 3,334 us/op
# Warmup Iteration   3: 3,457 us/op
# Warmup Iteration   4: 3,475 us/op
# Warmup Iteration   5: 3,486 us/op
Iteration   1: 3,375 us/op
Iteration   2: 3,408 us/op
Iteration   3: 3,406 us/op
Iteration   4: 3,492 us/op
Iteration   5: 3,398 us/op


Result "de.codecentric.scala.list.Consume.getAllByIterator":
  3,460 ±(99.9%) 0,039 us/op [Average]
  (min, avg, max) = (3,375, 3,460, 3,558), stdev = 0,052
  CI (99.9%): [3,421, 3,499] (assumes normal distribution)


# JMH version: 1.32
# VM version: JDK 11.0.10, OpenJDK 64-Bit Server VM, 11.0.10+9
# VM invoker: C:\Program Files\AdoptOpenJDK\jdk-11.0.10.9-hotspot\bin\java.exe
# VM options: <none>
# Blackhole mode: full + dont-inline hint
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: de.codecentric.scala.list.Consume.getAllByIterator
# Parameters: (size = 10000)

# Run progress: 55,29% complete, ETA 10:36:07
# Fork: 1 of 5
# Warmup Iteration   1: 36,615 us/op
# Warmup Iteration   2: 36,600 us/op
# Warmup Iteration   3: 37,846 us/op
# Warmup Iteration   4: 38,510 us/op
# Warmup Iteration   5: 37,562 us/op
Iteration   1: 37,649 us/op
Iteration   2: 37,433 us/op
Iteration   3: 37,669 us/op
Iteration   4: 37,191 us/op
Iteration   5: 37,584 us/op

# Run progress: 55,41% complete, ETA 10:34:26
# Fork: 2 of 5
# Warmup Iteration   1: 36,269 us/op
# Warmup Iteration   2: 36,697 us/op
# Warmup Iteration   3: 38,363 us/op
# Warmup Iteration   4: 38,697 us/op
# Warmup Iteration   5: 37,295 us/op
Iteration   1: 37,831 us/op
Iteration   2: 38,259 us/op
Iteration   3: 38,201 us/op
Iteration   4: 38,155 us/op
Iteration   5: 38,168 us/op

# Run progress: 55,53% complete, ETA 10:32:46
# Fork: 3 of 5
# Warmup Iteration   1: 36,310 us/op
# Warmup Iteration   2: 36,277 us/op
# Warmup Iteration   3: 37,305 us/op
# Warmup Iteration   4: 37,767 us/op
# Warmup Iteration   5: 38,176 us/op
Iteration   1: 37,554 us/op
Iteration   2: 37,246 us/op
Iteration   3: 37,735 us/op
Iteration   4: 37,277 us/op
Iteration   5: 37,285 us/op

# Run progress: 55,65% complete, ETA 10:31:05
# Fork: 4 of 5
# Warmup Iteration   1: 36,383 us/op
# Warmup Iteration   2: 36,050 us/op
# Warmup Iteration   3: 37,578 us/op
# Warmup Iteration   4: 36,778 us/op
# Warmup Iteration   5: 38,405 us/op
Iteration   1: 37,291 us/op
Iteration   2: 37,527 us/op
Iteration   3: 37,170 us/op
Iteration   4: 37,212 us/op
Iteration   5: 36,760 us/op

# Run progress: 55,76% complete, ETA 10:29:25
# Fork: 5 of 5
# Warmup Iteration   1: 35,748 us/op
# Warmup Iteration   2: 36,362 us/op
# Warmup Iteration   3: 37,649 us/op
# Warmup Iteration   4: 37,710 us/op
# Warmup Iteration   5: 37,205 us/op
Iteration   1: 37,803 us/op
Iteration   2: 36,906 us/op
Iteration   3: 37,538 us/op
Iteration   4: 37,714 us/op
Iteration   5: 37,730 us/op


Result "de.codecentric.scala.list.Consume.getAllByIterator":
  37,555 ±(99.9%) 0,293 us/op [Average]
  (min, avg, max) = (36,760, 37,555, 38,259), stdev = 0,392
  CI (99.9%): [37,262, 37,849] (assumes normal distribution)


# JMH version: 1.32
# VM version: JDK 11.0.10, OpenJDK 64-Bit Server VM, 11.0.10+9
# VM invoker: C:\Program Files\AdoptOpenJDK\jdk-11.0.10.9-hotspot\bin\java.exe
# VM options: <none>
# Blackhole mode: full + dont-inline hint
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: de.codecentric.scala.list.Consume.getAllRandomly
# Parameters: (size = 1)

# Run progress: 55,88% complete, ETA 10:27:44
# Fork: 1 of 5
# Warmup Iteration   1: 0,004 us/op
# Warmup Iteration   2: 0,004 us/op
